Cruise,Station,Type,DateTime,Longitude,Latitude,Pressure,Temperature,Practical Salinity,DO_kg_l
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,8.0000,24.202999,34.921001,220.237
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,18.0000,20.604000,35.122002,145.481
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,28.0000,17.889000,35.132999,56.414
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,38.0000,16.274000,35.049999,20.795
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,48.0000,15.054000,35.014000,9.233
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,58.0000,14.610000,35.000000,9.202
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,68.0000,14.335000,34.994999,11.069
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,78.0000,14.112000,34.987999,12.561
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,88.0000,13.939000,34.979000,9.894
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,98.0000,13.790000,34.969002,5.961
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,108.0000,13.562000,34.958000,4.683
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,118.0000,13.349000,34.945000,1.975
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,128.0000,13.172000,34.935001,1.382
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,138.0000,13.112000,34.931000,0.792
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,148.0000,12.990000,34.924000,0.926
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,158.0000,12.892000,34.918999,1.029
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,168.0000,12.826000,34.916000,1.007
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,178.0000,12.723000,34.908001,1.552
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,188.0000,12.588000,34.900002,1.907
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,198.0000,12.522000,34.896000,2.522
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,208.0000,12.422000,34.893002,2.612
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,218.0000,12.250000,34.881001,1.949
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,228.0000,12.186000,34.876999,4.681
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,238.0000,12.096000,34.873001,6.174
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,247.0000,12.002000,34.867001,5.800
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,258.0000,11.934000,34.862000,5.840
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,268.0000,11.776000,34.852001,7.518
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,278.0000,11.624000,34.842999,8.058
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,288.0000,11.508000,34.835999,6.545
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,298.0000,11.385000,34.826000,2.506
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,338.0000,10.731000,34.776001,0.660
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,363.0000,9.922000,34.722000,0.791
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,388.0000,9.346000,34.689999,0.914
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,413.0000,8.780000,34.661999,1.013
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,438.0000,8.475000,34.648998,1.219
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,463.0000,8.137000,34.633999,1.854
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,488.0000,7.890000,34.624001,2.909
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,513.0000,7.707000,34.616001,3.679
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,539.0000,7.498000,34.606998,4.913
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,562.0000,7.292000,34.601002,6.626
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,587.0000,7.174000,34.597000,7.127
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,613.0000,7.072000,34.594002,7.807
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,638.0000,6.979000,34.590000,8.122
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,663.0000,6.789000,34.582001,8.667
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,688.0000,6.562000,34.574001,10.355
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,713.0000,6.232000,34.563000,13.211
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,738.0000,5.949000,34.551998,16.030
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,763.0000,5.777000,34.551998,20.425
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,788.0000,5.613000,34.549000,24.641
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,813.0000,5.388000,34.537998,28.897
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,840.0000,5.222000,34.536999,32.868
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,863.0000,5.094000,34.537998,34.867
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,888.0000,5.021000,34.542000,38.934
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,913.0000,4.866000,34.536999,41.989
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,938.0000,4.727000,34.537998,43.136
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,963.0000,4.640000,34.540001,44.462
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,988.0000,4.560000,34.541000,47.445
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1013.0000,4.492000,34.541000,50.195
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1038.0000,4.402000,34.542999,51.635
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1063.0000,4.288000,34.547001,53.509
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1088.0000,4.179000,34.547001,56.283
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1113.0000,4.052000,34.554001,58.076
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1137.0000,3.946000,34.556999,60.110
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1162.0000,3.860000,34.558998,61.641
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1187.0000,3.760000,34.563000,63.073
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1212.0000,3.679000,34.566002,64.802
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1238.0000,3.613000,34.573002,66.062
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1263.0000,3.525000,34.575001,67.295
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1288.0000,3.466000,34.577000,68.277
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1313.0000,3.430000,34.578999,68.675
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1338.0000,3.378000,34.582001,69.648
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1363.0000,3.301000,34.584999,70.596
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1388.0000,3.217000,34.588001,71.814
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1413.0000,3.146000,34.591999,73.001
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1439.0000,3.079000,34.595001,74.130
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1463.0000,3.029000,34.598000,75.510
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1488.0000,2.958000,34.602001,77.603
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1513.0000,2.911000,34.603001,79.080
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1538.0000,2.855000,34.606998,79.660
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1563.0000,2.812000,34.610001,79.817
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1587.0000,2.777000,34.612000,80.385
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1613.0000,2.740000,34.613998,81.223
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1638.0000,2.718000,34.615002,81.880
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1663.0000,2.676000,34.618000,82.746
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1688.0000,2.651000,34.619999,83.552
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1713.0000,2.621000,34.620998,84.384
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1738.0000,2.586000,34.623001,85.176
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1763.0000,2.549000,34.625000,86.113
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1788.0000,2.512000,34.626999,87.058
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1813.0000,2.480000,34.627998,87.923
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1838.0000,2.459000,34.630001,88.545
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1862.0000,2.436000,34.631001,89.313
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1887.0000,2.397000,34.632999,90.496
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1913.0000,2.358000,34.634998,91.762
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1938.0000,2.329000,34.637001,92.716
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1963.0000,2.308000,34.638000,93.503
6901459,1a_R_A,C,2014-02-06T21:08:00.000,-81.66998,-7.81200,1986.0000,2.286000,34.639000,94.505
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,14.0000,24.704000,34.868000,241.411
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,17.0000,24.627001,34.875000,241.837
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,22.0000,23.153999,35.049000,246.997
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,27.0000,20.621000,35.183998,241.616
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,32.0000,19.466000,35.181000,224.674
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,37.0000,18.799999,35.150002,205.069
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,42.0000,17.436001,35.094002,155.898
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,47.0000,16.143000,35.046001,77.385
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,52.0000,15.928000,35.039001,63.199
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,57.0000,14.610000,34.990002,30.263
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,62.0000,14.305000,34.977001,25.206
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,67.0000,14.224000,34.979000,23.474
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,72.0000,14.150000,34.967999,21.563
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,77.0000,13.777000,34.964001,25.069
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,82.0000,13.655000,34.959000,26.495
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,87.0000,13.428000,34.950001,22.524
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,92.0000,13.323000,34.945000,17.224
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,97.0000,13.262000,34.941002,15.370
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,102.0000,13.218000,34.938000,15.055
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,107.0000,13.211000,34.937000,13.682
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,112.0000,13.199000,34.936001,13.185
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,117.0000,13.147000,34.933998,12.563
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,122.0000,13.125000,34.931999,12.768
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,127.0000,13.110000,34.931000,12.384
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,132.0000,13.087000,34.931000,12.271
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,137.0000,13.035000,34.929001,11.864
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,142.0000,13.007000,34.924999,11.940
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,147.0000,12.973000,34.924000,13.275
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,152.0000,12.952000,34.923000,12.490
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,157.0000,12.920000,34.919998,11.985
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,162.0000,12.895000,34.918999,12.166
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,167.0000,12.828000,34.917000,11.820
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,172.0000,12.727000,34.910000,11.926
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,177.0000,12.653000,34.904999,12.898
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,182.0000,12.624000,34.903000,13.575
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,187.0000,12.584000,34.901001,13.994
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,192.0000,12.530000,34.897999,14.761
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,197.0000,12.513000,34.896999,14.334
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,202.0000,12.498000,34.896000,15.240
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,207.0000,12.462000,34.895000,16.119
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,212.0000,12.425000,34.891998,18.985
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,217.0000,12.384000,34.888000,18.620
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,222.0000,12.366000,34.888000,17.448
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,227.0000,12.338000,34.887001,19.350
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,231.0000,12.305000,34.886002,20.431
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,237.0000,12.238000,34.882000,23.230
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,242.0000,12.184000,34.879002,23.267
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,247.0000,12.135000,34.875999,23.236
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,252.0000,12.112000,34.873001,25.706
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,257.0000,12.074000,34.872002,25.054
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,262.0000,12.036000,34.867001,25.138
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,267.0000,11.995000,34.866001,25.773
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,272.0000,11.954000,34.866001,26.121
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,277.0000,11.904000,34.863998,29.298
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,282.0000,11.873000,34.859001,30.501
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,287.0000,11.800000,34.855000,28.784
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,292.0000,11.745000,34.851002,27.201
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,297.0000,11.692000,34.848999,24.129
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,312.0000,11.467000,34.833000,20.432
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,337.0000,11.158000,34.811001,17.115
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,363.0000,10.598000,34.771999,13.857
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,388.0000,9.877000,34.723999,16.051
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,413.0000,9.414000,34.699001,18.590
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,437.0000,8.932000,34.674000,20.501
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,461.0000,8.599000,34.657001,15.507
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,487.0000,8.233000,34.639999,8.214
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,512.0000,8.080000,34.632999,7.828
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,537.0000,7.888000,34.624001,8.115
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,561.0000,7.702000,34.617001,8.880
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,587.0000,7.465000,34.609001,10.840
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,612.0000,7.242000,34.598000,11.848
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,637.0000,7.040000,34.591000,12.254
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,662.0000,6.739000,34.581001,14.884
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,687.0000,6.422000,34.571999,15.615
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,711.0000,6.216000,34.564999,15.941
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,737.0000,6.048000,34.557999,17.510
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,761.0000,5.876000,34.549999,18.524
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,787.0000,5.749000,34.553001,22.554
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,811.0000,5.571000,34.548000,26.818
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,862.0000,5.183000,34.542999,34.076
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,912.0000,4.907000,34.536999,41.453
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,962.0000,4.709000,34.540001,45.886
6901459,1_R_D,C,2014-02-04T23:06:00.000,-81.66721,-7.82314,1002.0000,4.512000,34.542000,51.154
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,4.0000,24.049999,34.827000,235.243
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,8.0000,23.582001,34.948002,216.960
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,13.0000,22.725000,35.040001,149.424
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,18.0000,20.424000,35.112000,99.060
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,23.0000,18.101999,35.071999,69.441
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,28.0000,17.264000,35.070000,56.109
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,33.0000,16.985001,35.057999,45.362
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,38.0000,16.444000,35.043999,33.515
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,43.0000,16.030001,35.039001,24.971
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,48.0000,15.637000,35.033001,16.655
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,53.0000,15.289000,35.023998,9.637
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,58.0000,14.853000,35.009998,9.678
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,63.0000,14.776000,35.008999,12.514
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,68.0000,14.548000,35.007999,14.211
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,73.0000,14.334000,35.000000,12.084
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,78.0000,14.211000,34.992001,11.999
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,83.0000,14.138000,34.988998,14.108
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,88.0000,14.116000,34.988998,13.891
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,93.0000,14.072000,34.985001,11.698
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,99.0000,14.030000,34.981998,12.168
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,103.0000,13.963000,34.979000,13.286
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,109.0000,13.912000,34.977001,15.593
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,114.0000,13.896000,34.977001,14.135
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,119.0000,13.847000,34.973999,10.901
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,124.0000,13.806000,34.971001,10.779
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,128.0000,13.749000,34.967999,9.182
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,133.0000,13.718000,34.966000,8.089
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,138.0000,13.704000,34.965000,6.542
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,143.0000,13.695000,34.965000,4.788
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,148.0000,13.652000,34.960999,3.736
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,153.0000,13.588000,34.958000,2.727
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,158.0000,13.499000,34.952999,1.965
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,163.0000,13.443000,34.950001,1.105
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,168.0000,13.403000,34.946999,0.649
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,173.0000,13.365000,34.945000,0.438
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,178.0000,13.314000,34.942001,0.343
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,183.0000,13.254000,34.938999,0.363
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,188.0000,13.215000,34.937000,0.398
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,193.0000,13.173000,34.933998,0.502
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,198.0000,13.082000,34.929001,0.646
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,203.0000,12.983000,34.923000,0.930
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,208.0000,12.881000,34.917999,1.310
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,213.0000,12.784000,34.912998,1.461
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,218.0000,12.732000,34.910000,1.806
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,223.0000,12.702000,34.909000,2.145
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,229.0000,12.664000,34.905998,2.630
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,233.0000,12.588000,34.902000,3.066
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,238.0000,12.514000,34.897999,3.170
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,243.0000,12.433000,34.893002,2.920
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,248.0000,12.313000,34.886002,3.285
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,253.0000,12.250000,34.882000,3.895
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,258.0000,12.235000,34.881001,3.976
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,263.0000,12.216000,34.880001,4.156
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,268.0000,12.203000,34.879002,4.482
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,273.0000,12.169000,34.876999,4.869
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,278.0000,12.079000,34.869999,4.842
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,283.0000,11.956000,34.862999,3.450
6901459,2_R_A,C,2014-02-16T21:08:00.000,-81.41299,-7.73000,288.0000,11.860000,34.855999,2.111
